timestamp,open,high,low,close,volume
2024-08-18 16:00:00,0.5734,0.5755,0.5685,0.5726,14719047.0
2024-08-18 20:00:00,0.5726,0.5741,0.5625,0.5631,18828324.0
2024-08-19 00:00:00,0.5631,0.568,0.5608,0.5666,34340995.0
2024-08-19 04:00:00,0.5665,0.5765,0.5652,0.5737,53226777.0
2024-08-19 08:00:00,0.5737,0.5899,0.5735,0.5853,102762113.0
2024-08-19 12:00:00,0.5852,0.5868,0.5748,0.5794,59080537.0
2024-08-19 16:00:00,0.5793,0.6091,0.5786,0.6024,98557912.0
2024-08-19 20:00:00,0.6024,0.6032,0.5941,0.5985,39101168.0
2024-08-20 00:00:00,0.5984,0.6097,0.5968,0.6083,41964604.0
2024-08-20 04:00:00,0.6083,0.6137,0.6049,0.6069,59690445.0
2024-08-20 08:00:00,0.6068,0.615,0.6065,0.6088,42972550.0
2024-08-20 12:00:00,0.6088,0.6094,0.5875,0.5897,75216466.0
2024-08-20 16:00:00,0.5897,0.6031,0.5891,0.6006,32033713.0
2024-08-20 20:00:00,0.6005,0.6005,0.592,0.5937,25004805.0
2024-08-21 00:00:00,0.5937,0.6022,0.5923,0.5959,38819538.0
2024-08-21 04:00:00,0.5958,0.5993,0.5926,0.5982,44031262.0
2024-08-21 08:00:00,0.5982,0.5999,0.5935,0.5964,31672299.0
2024-08-21 12:00:00,0.5964,0.5979,0.584,0.5923,81300061.0
2024-08-21 16:00:00,0.5924,0.6056,0.5901,0.6026,52898159.0
2024-08-21 20:00:00,0.6027,0.6044,0.5988,0.5999,25554254.0
2024-08-22 00:00:00,0.6,0.6013,0.5923,0.5982,32670465.0
2024-08-22 04:00:00,0.5982,0.6042,0.5949,0.6016,43156556.0
2024-08-22 08:00:00,0.6015,0.6049,0.5983,0.6027,32171085.0
2024-08-22 12:00:00,0.6027,0.6027,0.5944,0.5955,59796545.0
2024-08-22 16:00:00,0.5954,0.6002,0.595,0.5988,20438888.0
2024-08-22 20:00:00,0.5988,0.5997,0.593,0.5976,19325880.0
2024-08-23 00:00:00,0.5977,0.6061,0.5965,0.5988,35555434.0
2024-08-23 04:00:00,0.5988,0.6021,0.5955,0.5994,48758945.0
2024-08-23 08:00:00,0.5993,0.6008,0.5971,0.5972,35026576.0
2024-08-23 12:00:00,0.5971,0.6042,0.5909,0.5992,75322475.0
2024-08-23 16:00:00,0.5992,0.6096,0.5982,0.6074,62359714.0
2024-08-23 20:00:00,0.6074,0.616,0.605,0.6109,40055865.0
2024-08-24 00:00:00,0.6109,0.6109,0.6043,0.6081,21003733.0
2024-08-24 04:00:00,0.608,0.6126,0.6062,0.6086,18321813.0
2024-08-24 08:00:00,0.6086,0.6146,0.6075,0.6102,27422132.0
2024-08-24 12:00:00,0.6102,0.631,0.61,0.6198,99873970.0
2024-08-24 16:00:00,0.6198,0.6261,0.6175,0.6198,32726620.0
2024-08-24 20:00:00,0.6197,0.6245,0.6049,0.6127,43087049.0
2024-08-25 00:00:00,0.6126,0.614,0.6043,0.6077,34230742.0
2024-08-25 04:00:00,0.6077,0.6096,0.595,0.599,41022118.0
2024-08-25 08:00:00,0.5991,0.6029,0.5965,0.6012,34316297.0
2024-08-25 12:00:00,0.6012,0.6061,0.6001,0.6026,19648588.0
2024-08-25 16:00:00,0.6027,0.6046,0.5994,0.6003,14193036.0
2024-08-25 20:00:00,0.6002,0.6047,0.599,0.6,20252268.0
2024-08-26 00:00:00,0.6,0.6021,0.5915,0.5969,33190283.0
2024-08-26 04:00:00,0.5968,0.5982,0.5919,0.5951,29324395.0
2024-08-26 08:00:00,0.5951,0.6008,0.5929,0.5958,40184094.0
2024-08-26 12:00:00,0.5958,0.5963,0.586,0.5926,63890124.0
2024-08-26 16:00:00,0.5925,0.5937,0.5782,0.5817,45879205.0
2024-08-26 20:00:00,0.5817,0.5899,0.5793,0.5874,24406539.0
2024-08-27 00:00:00,0.5873,0.5957,0.5867,0.593,20142983.0
