timestamp,open,high,low,close,volume
2024-08-18 16:00:00,539.0,539.8,535.4,538.1,16102.956
2024-08-18 20:00:00,538.2,538.4,530.8,531.2,15700.899
2024-08-19 00:00:00,531.3,537.3,529.1,537.2,30304.15
2024-08-19 04:00:00,537.2,537.6,532.6,533.7,25190.048
2024-08-19 08:00:00,533.8,537.8,530.6,537.0,35150.552
2024-08-19 12:00:00,537.0,544.4,534.9,543.5,44065.553
2024-08-19 16:00:00,543.5,555.8,543.2,553.1,55497.979
2024-08-19 20:00:00,553.1,560.7,551.9,558.4,43067.07
2024-08-20 00:00:00,558.5,572.2,558.4,569.4,59887.718
2024-08-20 04:00:00,569.4,573.7,566.5,569.0,39374.846
2024-08-20 08:00:00,569.1,569.7,565.5,568.0,34952.601
2024-08-20 12:00:00,567.9,573.3,559.8,561.5,119018.097
2024-08-20 16:00:00,561.5,574.2,558.2,573.1,127163.722
2024-08-20 20:00:00,573.1,574.9,568.1,569.4,41656.709
2024-08-21 00:00:00,569.4,572.7,560.7,564.2,72192.067
2024-08-21 04:00:00,564.2,564.2,558.7,560.7,44493.489
2024-08-21 08:00:00,560.7,561.6,553.3,555.9,46592.961
2024-08-21 12:00:00,555.9,558.3,546.1,554.6,64215.338
2024-08-21 16:00:00,554.5,572.4,553.8,571.9,58358.759
2024-08-21 20:00:00,571.8,575.1,567.6,570.1,59749.156
2024-08-22 00:00:00,570.2,570.8,559.7,570.0,34039.168
2024-08-22 04:00:00,570.0,577.9,567.7,576.7,37906.505
2024-08-22 08:00:00,576.6,584.3,574.3,583.3,61659.706
2024-08-22 12:00:00,583.3,590.0,577.4,579.8,126867.772
2024-08-22 16:00:00,579.8,585.5,572.4,584.5,61017.33
2024-08-22 20:00:00,584.5,587.0,581.2,582.9,43529.803
2024-08-23 00:00:00,583.0,587.5,579.7,582.2,64323.963
2024-08-23 04:00:00,582.2,585.1,577.4,579.7,46058.058
2024-08-23 08:00:00,579.7,580.6,575.7,578.0,42278.48
2024-08-23 12:00:00,578.0,586.0,574.3,580.8,71551.077
2024-08-23 16:00:00,580.9,587.7,579.1,587.4,70934.233
2024-08-23 20:00:00,587.5,600.6,586.4,591.7,92626.852
2024-08-24 00:00:00,591.7,592.4,578.2,578.8,52013.314
2024-08-24 04:00:00,578.8,581.2,574.6,579.0,80132.507
2024-08-24 08:00:00,579.0,583.4,577.7,578.5,35058.634
