timestamp,open,high,low,close,volume
2024-08-18 16:00:00,1.0004,1.0005,1.0003,1.0004,39088656.0
2024-08-18 20:00:00,1.0004,1.0005,1.0002,1.0003,47252280.0
2024-08-19 00:00:00,1.0003,1.2026,1.0001,1.0003,140913860.0
2024-08-19 04:00:00,1.0003,1.0005,1.0002,1.0003,63999993.0
2024-08-19 08:00:00,1.0003,1.0004,1.0001,1.0003,64552640.0
2024-08-19 12:00:00,1.0002,1.0003,0.9995,0.9997,114089452.0
2024-08-19 16:00:00,0.9998,1.0001,0.9995,1.0,54571153.0
2024-08-19 20:00:00,1.0,1.0001,0.9999,1.0,32337444.0
2024-08-20 00:00:00,1.0,1.0004,0.9998,0.9998,75132018.0
2024-08-20 04:00:00,0.9999,0.9999,0.9988,0.9992,118493425.0
2024-08-20 08:00:00,0.9993,0.9996,0.9991,0.9995,48385458.0
2024-08-20 12:00:00,0.9995,0.9996,0.9993,0.9994,79115600.0
2024-08-20 16:00:00,0.9994,1.0007,0.9994,1.0003,169755193.0
2024-08-20 20:00:00,1.0004,1.0004,1.0,1.0001,93146439.0
2024-08-21 00:00:00,1.0001,1.0007,1.0001,1.0005,87990751.0
2024-08-21 04:00:00,1.0005,1.0009,1.0004,1.0005,85570949.0
2024-08-21 08:00:00,1.0004,1.0005,1.0002,1.0004,76618693.0
2024-08-21 12:00:00,1.0005,1.0005,0.9999,1.0,148850289.0
2024-08-21 16:00:00,1.0001,1.0001,0.9999,1.0,60646453.0
2024-08-21 20:00:00,1.0001,1.0008,1.0,1.0004,62977020.0
2024-08-22 00:00:00,1.0005,1.0007,1.0003,1.0006,82720416.0
2024-08-22 04:00:00,1.0005,1.0006,1.0003,1.0004,66295102.0
2024-08-22 08:00:00,1.0004,1.0007,1.0002,1.0005,83005909.0
2024-08-22 12:00:00,1.0005,1.0006,0.9999,1.0,138110523.0
2024-08-22 16:00:00,1.0,1.0006,1.0,1.0003,86469127.0
2024-08-22 20:00:00,1.0003,1.0007,1.0003,1.0006,89598958.0
2024-08-23 00:00:00,1.0007,1.0013,1.0005,1.001,121740575.0
2024-08-23 04:00:00,1.0011,1.0016,1.0006,1.0009,134892197.0
2024-08-23 08:00:00,1.0009,1.0014,1.0006,1.001,83033397.0
2024-08-23 12:00:00,1.0009,1.0011,1.0,1.0003,184141312.0
2024-08-23 16:00:00,1.0003,1.0007,1.0001,1.0006,177310251.0
2024-08-23 20:00:00,1.0006,1.0006,1.0,1.0004,129367411.0
2024-08-24 00:00:00,1.0003,1.0008,1.0003,1.0004,110711570.0
2024-08-24 04:00:00,1.0004,1.0006,1.0,1.0001,73930530.0
2024-08-24 08:00:00,1.0,1.0005,1.0,1.0003,91224943.0
2024-08-24 12:00:00,1.0003,1.0006,1.0003,1.0005,77952948.0
2024-08-24 16:00:00,1.0004,1.0007,1.0003,1.0005,59058369.0
2024-08-24 20:00:00,1.0005,1.0005,1.0002,1.0004,51092597.0
2024-08-25 00:00:00,1.0003,1.0005,1.0001,1.0003,62262454.0
2024-08-25 04:00:00,1.0003,1.0004,0.9997,0.9997,49292796.0
2024-08-25 08:00:00,0.9997,0.9999,0.9996,0.9999,38588876.0
2024-08-25 12:00:00,0.9998,0.9999,0.9994,0.9996,64301651.0
2024-08-25 16:00:00,0.9995,0.9997,0.9992,0.9992,30680847.0
2024-08-25 20:00:00,0.9993,0.9993,0.9984,0.9986,82342262.0
2024-08-26 00:00:00,0.9986,0.9991,0.9986,0.9989,88290045.0
2024-08-26 04:00:00,0.9989,0.9992,0.9989,0.999,94670951.0
2024-08-26 08:00:00,0.999,0.9992,0.9988,0.9991,81911497.0
2024-08-26 12:00:00,0.999,0.9991,0.9984,0.9985,101326925.0
2024-08-26 16:00:00,0.9986,0.9989,0.9985,0.9988,63845287.0
2024-08-26 20:00:00,0.9988,0.9991,0.9986,0.9989,86364791.0
2024-08-27 00:00:00,0.9989,0.9992,0.9988,0.9989,101676077.0
2024-08-27 04:00:00,0.999,0.9991,0.9988,0.9989,64777889.0
2024-08-27 08:00:00,0.9989,0.9989,0.9986,0.9988,48839808.0
2024-08-27 12:00:00,0.9987,0.9989,0.9986,0.9988,158679995.0
2024-08-27 16:00:00,0.9987,0.9989,0.9987,0.9988,39925329.0
2024-08-27 20:00:00,0.9988,0.9989,0.9974,0.9985,238003621.0
2024-08-28 00:00:00,0.9985,0.9989,0.9984,0.9988,158180771.0
2024-08-28 04:00:00,0.9988,0.999,0.9986,0.9989,196554413.0
2024-08-28 08:00:00,0.9988,0.9991,0.9988,0.999,109390664.0
2024-08-28 12:00:00,0.999,0.999,0.9987,0.9987,115821534.0
2024-08-28 16:00:00,0.9987,0.9989,0.9986,0.9988,96606073.0
2024-08-28 20:00:00,0.9988,0.9991,0.9988,0.9989,43148010.0
2024-08-29 00:00:00,0.999,0.999,0.9988,0.999,45420919.0
2024-08-29 04:00:00,0.999,0.999,0.9988,0.999,54302850.0
2024-08-29 08:00:00,0.9989,0.9991,0.9989,0.999,64552832.0
2024-08-29 12:00:00,0.999,0.9994,0.9989,0.9991,87832063.0
2024-08-29 16:00:00,0.9991,0.9992,0.9987,0.999,77600928.0
2024-08-29 20:00:00,0.999,0.9993,0.9989,0.9993,54699022.0
2024-08-30 00:00:00,0.9992,0.9995,0.9991,0.9992,67223028.0
2024-08-30 04:00:00,0.9992,0.9993,0.9991,0.9993,52447300.0
2024-08-30 08:00:00,0.9993,0.9994,0.999,0.9991,71959690.0
2024-08-30 12:00:00,0.9991,0.9993,0.999,0.9991,110849065.0
2024-08-30 16:00:00,0.9991,0.9992,0.9988,0.9989,77079975.0
2024-08-30 20:00:00,0.9989,0.999,0.9988,0.9989,22395491.0
2024-08-31 00:00:00,0.9989,0.9993,0.9989,0.999,24555936.0
2024-08-31 04:00:00,0.999,0.9993,0.999,0.9992,23657867.0
2024-08-31 08:00:00,0.9991,0.9993,0.9991,0.9991,33550437.0
2024-08-31 12:00:00,0.9991,0.9992,0.9989,0.999,36857835.0
2024-08-31 16:00:00,0.9991,0.9991,0.9988,0.9989,24986080.0
2024-08-31 20:00:00,0.9989,0.9991,0.9989,0.9991,16142165.0
2024-09-01 00:00:00,0.9991,0.9991,0.9988,0.9988,49572942.0
2024-09-01 04:00:00,0.9989,0.9989,0.9987,0.9989,67987771.0
2024-09-01 08:00:00,0.9988,0.9992,0.9988,0.9992,74324487.0
2024-09-01 12:00:00,0.9992,0.9995,0.9991,0.9993,87418030.0
2024-09-01 16:00:00,0.9993,0.9994,0.9992,0.9992,38796888.0
2024-09-01 20:00:00,0.9993,0.9993,0.999,0.9991,57781704.0
2024-09-02 00:00:00,0.9991,0.9992,0.999,0.9992,32556901.0
2024-09-02 04:00:00,0.9992,0.9992,0.9989,0.9989,53029403.0
2024-09-02 08:00:00,0.9989,0.9991,0.9988,0.999,66791586.0
2024-09-02 12:00:00,0.999,0.9991,0.9988,0.999,66533827.0
2024-09-02 16:00:00,0.999,0.999,0.9988,0.999,38309278.0
2024-09-02 20:00:00,0.999,0.9991,0.9989,0.999,60820548.0
2024-09-03 00:00:00,0.9991,0.9992,0.9989,0.9989,60364186.0
2024-09-03 04:00:00,0.9989,0.999,0.9987,0.9988,54058612.0
2024-09-03 08:00:00,0.9989,0.999,0.9987,0.9987,63034194.0
2024-09-03 12:00:00,0.9987,0.999,0.9986,0.9987,155335541.0
2024-09-03 16:00:00,0.9987,0.9987,0.9983,0.9985,71680243.0
2024-09-03 20:00:00,0.9985,0.9987,0.9983,0.9986,72265025.0
2024-09-04 00:00:00,0.9986,0.9987,0.9982,0.9983,124889311.0
2024-09-04 04:00:00,0.9983,0.9989,0.9983,0.9988,112080961.0
2024-09-04 08:00:00,0.9988,0.9989,0.9985,0.9986,67165532.0
2024-09-04 12:00:00,0.9986,0.9987,0.9984,0.9986,105068353.0
2024-09-04 16:00:00,0.9986,0.9988,0.9986,0.9988,78089055.0
2024-09-04 20:00:00,0.9987,0.9989,0.9987,0.9987,46064994.0
2024-09-05 00:00:00,0.9987,0.9989,0.9987,0.9988,59992025.0
2024-09-05 04:00:00,0.9988,0.9989,0.9988,0.9988,46673319.0
2024-09-05 08:00:00,0.9988,0.9989,0.9988,0.9988,33506366.0
2024-09-05 12:00:00,0.9989,0.9989,0.9986,0.9987,101427114.0
2024-09-05 16:00:00,0.9986,0.9987,0.9985,0.9986,33866947.0
2024-09-05 20:00:00,0.9986,0.9987,0.9986,0.9987,17933600.0
2024-09-06 00:00:00,0.9986,0.9988,0.9985,0.9988,85392101.0
2024-09-06 04:00:00,0.9988,0.9988,0.9986,0.9988,68674763.0
2024-09-06 08:00:00,0.9987,0.9988,0.9986,0.9986,37774472.0
2024-09-06 12:00:00,0.9987,0.9988,0.9985,0.9986,148688102.0
2024-09-06 16:00:00,0.9986,0.9986,0.9984,0.9984,82326483.0
2024-09-06 20:00:00,0.9984,0.9986,0.9983,0.9985,64663460.0
2024-09-07 00:00:00,0.9985,0.9985,0.9984,0.9984,17017664.0
2024-09-07 04:00:00,0.9984,0.9985,0.9983,0.9984,34692291.0
2024-09-07 08:00:00,0.9984,0.9984,0.9983,0.9984,31744260.0
2024-09-07 12:00:00,0.9983,0.9985,0.9983,0.9985,61873450.0
2024-09-07 16:00:00,0.9984,0.9985,0.9984,0.9984,14628103.0
2024-09-07 20:00:00,0.9984,0.9985,0.9984,0.9985,13565822.0
2024-09-08 00:00:00,0.9985,0.9989,0.9984,0.9988,42509692.0
2024-09-08 04:00:00,0.9988,0.9988,0.9986,0.9986,21749487.0
2024-09-08 08:00:00,0.9987,0.9987,0.9986,0.9986,12698788.0
2024-09-08 12:00:00,0.9987,0.9987,0.9985,0.9986,30541033.0
2024-09-08 16:00:00,0.9985,0.9987,0.9985,0.9987,18578433.0
2024-09-08 20:00:00,0.9987,0.9989,0.9986,0.9988,46224585.0
2024-09-09 00:00:00,0.9988,0.999,0.9987,0.9988,61087239.0
2024-09-09 04:00:00,0.9988,0.999,0.9986,0.9988,59502533.0
2024-09-09 08:00:00,0.9988,0.9988,0.9986,0.9987,46427526.0
2024-09-09 12:00:00,0.9987,0.9988,0.9986,0.9986,49285825.0
2024-09-09 16:00:00,0.9986,0.9988,0.9986,0.9988,79689361.0
2024-09-09 20:00:00,0.9988,0.9989,0.9987,0.9989,40005634.0
2024-09-10 00:00:00,0.9989,0.9989,0.9987,0.9987,27893779.0
2024-09-10 04:00:00,0.9987,0.9988,0.9986,0.9988,43396099.0
2024-09-10 08:00:00,0.9987,0.9988,0.9987,0.9987,43345751.0
2024-09-10 12:00:00,0.9987,0.9988,0.9987,0.9988,38714039.0
2024-09-10 16:00:00,0.9987,0.9989,0.9987,0.9989,51468239.0
2024-09-10 20:00:00,0.9988,0.9989,0.9988,0.9989,37188701.0
2024-09-11 00:00:00,0.9988,0.9989,0.9987,0.9987,41126783.0
2024-09-11 04:00:00,0.9987,0.9988,0.9987,0.9987,38728477.0
2024-09-11 08:00:00,0.9988,0.9989,0.9987,0.9988,57602829.0
2024-09-11 12:00:00,0.9989,0.9989,0.9987,0.9988,102183945.0
2024-09-11 16:00:00,0.9988,0.9993,0.9988,0.999,102489865.0
2024-09-11 20:00:00,0.999,0.9991,0.9989,0.9989,29602157.0
2024-09-12 00:00:00,0.999,0.9994,0.9989,0.9992,61675308.0
2024-09-12 04:00:00,0.9992,0.9993,0.9989,0.9991,91787024.0
2024-09-12 08:00:00,0.9991,0.9993,0.999,0.9991,56184233.0
2024-09-12 12:00:00,0.999,1.0,0.999,0.9997,177830268.0
2024-09-12 16:00:00,0.9996,0.9997,0.9993,0.9996,82985968.0
2024-09-12 20:00:00,0.9996,0.9997,0.9995,0.9997,35377265.0
2024-09-13 00:00:00,0.9997,0.9997,0.9994,0.9995,58334802.0
2024-09-13 04:00:00,0.9994,0.9995,0.9992,0.9993,34772823.0
2024-09-13 08:00:00,0.9994,0.9994,0.9993,0.9994,32581064.0
2024-09-13 12:00:00,0.9993,1.0008,0.9993,1.0003,286188192.0
2024-09-13 16:00:00,1.0003,1.0005,1.0002,1.0004,69018184.0
2024-09-13 20:00:00,1.0004,1.0006,1.0004,1.0005,58993871.0
2024-09-14 00:00:00,1.0006,1.0006,0.9999,1.0004,141628621.0
2024-09-14 04:00:00,1.0003,1.0004,1.0,1.0002,77358585.0
2024-09-14 08:00:00,1.0002,1.0004,1.0002,1.0002,50689301.0
2024-09-14 12:00:00,1.0002,1.0006,1.0002,1.0004,40334735.0
2024-09-14 16:00:00,1.0004,1.0005,1.0002,1.0002,27213288.0
2024-09-14 20:00:00,1.0002,1.0006,1.0002,1.0005,38478912.0
2024-09-15 00:00:00,1.0006,1.0008,1.0005,1.0007,38705767.0
2024-09-15 04:00:00,1.0006,1.001,1.0006,1.0008,45586225.0
2024-09-15 08:00:00,1.0007,1.0009,1.0007,1.0007,50149948.0
2024-09-15 12:00:00,1.0008,1.0009,1.0007,1.0007,54218228.0
2024-09-15 16:00:00,1.0007,1.001,1.0007,1.0009,73935818.0
2024-09-15 20:00:00,1.0009,1.0013,1.0008,1.0012,75654079.0
2024-09-16 00:00:00,1.0012,1.0019,1.0011,1.0013,115230492.0
2024-09-16 04:00:00,1.0014,1.0016,1.0009,1.0012,106896237.0
